time,notification,actual_vm_number_was,actual_vm_number_is
16:41:42,"Worker 192.168.0.219 removed.",3,2
16:41:51,"Worker 192.168.0.166 removed.",2,1
16:42:02,"Worker 192.168.0.116 added.",1,2
16:42:10,"Worker 192.168.0.116 removed.",2,1
16:42:21,"Worker 192.168.0.116 added.",1,2
16:42:21,"Worker 192.168.0.46 added.",2,3
16:42:21,"Worker 192.168.0.219 added.",3,4
16:42:30,"Worker 192.168.0.233 added.",4,5
16:42:30,"Worker 192.168.0.230 added.",5,6
16:42:30,"Worker 192.168.0.243 added.",6,7
16:42:40,"Worker 192.168.0.116 removed.",7,6
16:42:40,"Worker 192.168.0.46 removed.",6,5
16:42:53,"Worker 192.168.0.219 removed.",5,4
16:42:53,"Worker 192.168.0.233 removed.",4,3
16:43:02,"Worker 192.168.0.230 removed.",3,2
16:43:13,"Worker 192.168.0.243 removed.",2,1
16:43:21,"Worker 192.168.0.116 added.",1,2
16:43:30,"Worker 192.168.0.46 added.",2,3
16:43:31,"Worker 192.168.0.219 added.",3,4
16:43:40,"Worker 192.168.0.116 removed.",4,3
16:43:40,"Worker 192.168.0.46 removed.",3,2
16:43:50,"Worker 192.168.0.116 added.",2,3
16:43:50,"Worker 192.168.0.46 added.",3,4
16:44:00,"Worker 192.168.0.233 added.",4,5
16:44:13,"Worker 192.168.0.230 added.",5,6
16:44:13,"Worker 192.168.0.243 added.",6,7
16:44:22,"Worker 192.168.0.145 added.",7,8
16:44:22,"Worker 192.168.0.166 added.",8,9
16:44:42,"Worker 192.168.0.116 removed.",9,8
16:44:52,"Worker 192.168.0.116 added.",8,9
16:45:11,"Worker 192.168.0.116 removed.",9,8
16:45:11,"Worker 192.168.0.46 removed.",8,7
16:45:22,"Worker 192.168.0.219 removed.",7,6
16:45:33,"Worker 192.168.0.233 removed.",6,5
16:45:43,"Worker 192.168.0.230 removed.",5,4
16:45:51,"Worker 192.168.0.116 added.",4,5
16:45:51,"Worker 192.168.0.46 added.",5,6
16:46:03,"Worker 192.168.0.219 added.",6,7
16:46:11,"Worker 192.168.0.233 added.",7,8
16:46:20,"Worker 192.168.0.116 removed.",8,7
16:46:20,"Worker 192.168.0.46 removed.",7,6
16:46:20,"Worker 192.168.0.219 removed.",6,5
16:46:30,"Worker 192.168.0.116 added.",5,6
16:46:30,"Worker 192.168.0.46 added.",6,7
16:46:30,"Worker 192.168.0.219 added.",7,8
16:46:40,"Worker 192.168.0.116 removed.",8,7
16:46:52,"Worker 192.168.0.46 removed.",7,6
16:46:52,"Worker 192.168.0.219 removed.",6,5
16:47:02,"Worker 192.168.0.233 removed.",5,4
16:47:02,"Worker 192.168.0.243 removed.",4,3
16:47:02,"Worker 192.168.0.145 removed.",3,2
16:47:13,"Worker 192.168.0.166 removed.",2,1
16:47:45,"Worker 192.168.0.116 added.",1,2
16:47:51,"Worker 192.168.0.46 added.",2,3
16:47:51,"Worker 192.168.0.219 added.",3,4
16:48:01,"Worker 192.168.0.116 removed.",4,3
16:48:01,"Worker 192.168.0.46 removed.",3,2
16:48:01,"Worker 192.168.0.219 removed.",2,1
16:48:48,"Worker 192.168.0.116 added.",1,2
16:48:52,"Worker 192.168.0.46 added.",2,3
16:48:52,"Worker 192.168.0.219 added.",3,4
16:49:02,"Worker 192.168.0.233 added.",4,5
16:49:02,"Worker 192.168.0.230 added.",5,6
16:49:02,"Worker 192.168.0.243 added.",6,7
16:49:12,"Worker 192.168.0.145 added.",7,8
16:49:21,"Worker 192.168.0.166 added.",8,9
16:49:31,"Worker 192.168.0.116 removed.",9,8
16:49:31,"Worker 192.168.0.46 removed.",8,7
16:49:31,"Worker 192.168.0.219 removed.",7,6
16:49:41,"Worker 192.168.0.116 added.",6,7
16:49:51,"Worker 192.168.0.46 added.",7,8
16:49:51,"Worker 192.168.0.219 added.",8,9
16:50:01,"Worker 192.168.0.116 removed.",9,8
16:50:01,"Worker 192.168.0.46 removed.",8,7
16:50:11,"Worker 192.168.0.116 added.",7,8
16:50:11,"Worker 192.168.0.46 added.",8,9
16:50:31,"Worker 192.168.0.116 removed.",9,8
16:50:31,"Worker 192.168.0.46 removed.",8,7
16:50:31,"Worker 192.168.0.219 removed.",7,6
16:50:42,"Worker 192.168.0.233 removed.",6,5
16:50:52,"Worker 192.168.0.230 removed.",5,4
16:50:52,"Worker 192.168.0.243 removed.",4,3
16:51:01,"Worker 192.168.0.145 removed.",3,2
16:51:12,"Worker 192.168.0.116 added.",2,3
16:51:12,"Worker 192.168.0.46 added.",3,4
16:51:21,"Worker 192.168.0.219 added.",4,5
16:51:21,"Worker 192.168.0.233 added.",5,6
16:51:31,"Worker 192.168.0.230 added.",6,7
16:51:31,"Worker 192.168.0.243 added.",7,8
16:51:41,"Worker 192.168.0.116 removed.",8,7
16:51:51,"Worker 192.168.0.46 removed.",7,6
16:51:51,"Worker 192.168.0.219 removed.",6,5
16:52:01,"Worker 192.168.0.233 removed.",5,4
16:52:02,"Worker 192.168.0.230 removed.",4,3
16:52:02,"Worker 192.168.0.243 removed.",3,2
16:52:12,"Worker 192.168.0.166 removed.",2,1
16:52:29,"Worker 192.168.0.116 added.",1,2
16:52:29,"Worker 192.168.0.46 added.",2,3
16:52:31,"Worker 192.168.0.116 removed.",3,2
16:52:42,"Worker 192.168.0.116 added.",2,3
16:52:42,"Worker 192.168.0.219 added.",3,4
16:52:42,"Worker 192.168.0.233 added.",4,5
16:52:52,"Worker 192.168.0.230 added.",5,6
16:53:02,"Worker 192.168.0.116 removed.",6,5
16:53:02,"Worker 192.168.0.46 removed.",5,4
16:53:12,"Worker 192.168.0.116 added.",4,5
16:53:22,"Worker 192.168.0.46 added.",5,6
16:53:22,"Worker 192.168.0.243 added.",6,7
16:53:22,"Worker 192.168.0.145 added.",7,8
16:53:31,"Worker 192.168.0.116 removed.",8,7
16:53:32,"Worker 192.168.0.46 removed.",7,6
16:53:41,"Worker 192.168.0.219 removed.",6,5
16:53:41,"Worker 192.168.0.233 removed.",5,4
16:53:52,"Worker 192.168.0.116 added.",4,5
16:54:02,"Worker 192.168.0.116 removed.",5,4
16:54:02,"Worker 192.168.0.230 removed.",4,3
16:54:12,"Worker 192.168.0.243 removed.",3,2
16:54:12,"Worker 192.168.0.145 removed.",2,1
16:54:25,"Worker 192.168.0.116 added.",1,2
16:54:25,"Worker 192.168.0.46 added.",2,3
16:54:32,"Worker 192.168.0.219 added.",3,4
16:54:42,"Worker 192.168.0.116 removed.",4,3
16:54:42,"Worker 192.168.0.46 removed.",3,2
16:54:52,"Worker 192.168.0.116 added.",2,3
16:54:52,"Worker 192.168.0.46 added.",3,4
16:54:52,"Worker 192.168.0.233 added.",4,5
16:55:02,"Worker 192.168.0.116 removed.",5,4
16:55:12,"Worker 192.168.0.46 removed.",4,3
16:55:12,"Worker 192.168.0.219 removed.",3,2
16:55:22,"Worker 192.168.0.116 added.",2,3
16:55:22,"Worker 192.168.0.46 added.",3,4
16:55:22,"Worker 192.168.0.219 added.",4,5
16:55:32,"Worker 192.168.0.116 removed.",5,4
16:55:42,"Worker 192.168.0.46 removed.",4,3
16:55:42,"Worker 192.168.0.219 removed.",3,2
16:55:42,"Worker 192.168.0.233 removed.",2,1
16:56:02,"Worker 192.168.0.116 added.",1,2
16:56:02,"Worker 192.168.0.46 added.",2,3
16:56:02,"Worker 192.168.0.46 added.",2,3
