time,notification,actual_vm_number_was,actual_vm_number_is
08:42:50,"Worker 192.168.0.73 added.",2,3
08:42:50,"Worker 192.168.0.91 added.",3,4
08:42:50,"Worker 192.168.0.93 added.",4,5
08:43:00,"Worker 192.168.0.146 added.",5,6
08:43:00,"Worker 192.168.0.192 added.",6,7
08:43:00,"Worker 192.168.0.220 added.",7,8
08:43:30,"Worker 192.168.0.73 removed.",8,7
08:43:30,"Worker 192.168.0.91 removed.",7,6
08:43:30,"Worker 192.168.0.93 removed.",6,5
08:43:42,"Worker 192.168.0.73 added.",5,6
08:43:42,"Worker 192.168.0.91 added.",6,7
08:43:42,"Worker 192.168.0.93 added.",7,8
08:43:50,"Worker 192.168.0.73 removed.",8,7
08:43:50,"Worker 192.168.0.91 removed.",7,6
08:44:00,"Worker 192.168.0.73 added.",6,7
08:44:00,"Worker 192.168.0.91 added.",7,8
08:44:10,"Worker 192.168.0.73 removed.",8,7
08:44:20,"Worker 192.168.0.73 added.",7,8
08:44:40,"Worker 192.168.0.73 removed.",8,7
08:44:40,"Worker 192.168.0.91 removed.",7,6
08:44:40,"Worker 192.168.0.93 removed.",6,5
08:44:50,"Worker 192.168.0.146 removed.",5,4
08:44:50,"Worker 192.168.0.148 removed.",4,3
08:44:50,"Worker 192.168.0.192 removed.",3,2
08:45:04,"Worker 192.168.0.73 added.",2,3
08:45:04,"Worker 192.168.0.91 added.",3,4
08:45:16,"Worker 192.168.0.73 removed.",4,3
08:45:16,"Worker 192.168.0.91 removed.",3,2
08:45:30,"Worker 192.168.0.220 removed.",2,1
08:45:34,"Worker 192.168.0.73 added.",1,2
08:45:43,"Worker 192.168.0.91 added.",2,3
08:45:43,"Worker 192.168.0.93 added.",3,4
08:45:50,"Worker 192.168.0.73 removed.",4,3
08:45:50,"Worker 192.168.0.91 removed.",3,2
08:46:00,"Worker 192.168.0.93 removed.",2,1
08:46:10,"Worker 192.168.0.73 added.",1,2
08:46:20,"Worker 192.168.0.73 removed.",2,1
08:46:31,"Worker 192.168.0.73 added.",1,2
08:46:31,"Worker 192.168.0.91 added.",2,3
08:46:31,"Worker 192.168.0.93 added.",3,4
08:46:40,"Worker 192.168.0.146 added.",4,5
08:46:51,"Worker 192.168.0.73 removed.",5,4
08:46:51,"Worker 192.168.0.91 removed.",4,3
08:47:06,"Worker 192.168.0.73 added.",3,4
08:47:06,"Worker 192.168.0.91 added.",4,5
08:47:06,"Worker 192.168.0.148 added.",5,6
08:47:10,"Worker 192.168.0.73 removed.",6,5
08:47:10,"Worker 192.168.0.91 removed.",5,4
08:47:10,"Worker 192.168.0.93 removed.",4,3
08:47:20,"Worker 192.168.0.73 added.",3,4
08:47:20,"Worker 192.168.0.91 added.",4,5
08:47:30,"Worker 192.168.0.73 removed.",5,4
08:47:40,"Worker 192.168.0.73 added.",4,5
08:47:40,"Worker 192.168.0.93 added.",5,6
08:47:50,"Worker 192.168.0.73 removed.",6,5
08:47:50,"Worker 192.168.0.91 removed.",5,4
08:47:50,"Worker 192.168.0.93 removed.",4,3
08:48:00,"Worker 192.168.0.146 removed.",3,2
08:48:10,"Worker 192.168.0.73 added.",2,3
08:48:10,"Worker 192.168.0.91 added.",3,4
08:48:20,"Worker 192.168.0.93 added.",4,5
08:48:20,"Worker 192.168.0.146 added.",5,6
08:48:20,"Worker 192.168.0.192 added.",6,7
08:48:30,"Worker 192.168.0.220 added.",7,8
08:48:50,"Worker 192.168.0.73 removed.",8,7
08:49:00,"Worker 192.168.0.73 added.",7,8
08:49:10,"Worker 192.168.0.73 removed.",8,7
08:49:10,"Worker 192.168.0.91 removed.",7,6
08:49:10,"Worker 192.168.0.93 removed.",6,5
08:49:20,"Worker 192.168.0.146 removed.",5,4
08:49:30,"Worker 192.168.0.148 removed.",4,3
08:49:30,"Worker 192.168.0.192 removed.",3,2
08:49:30,"Worker 192.168.0.220 removed.",2,1
08:49:42,"Worker 192.168.0.73 added.",1,2
08:49:42,"Worker 192.168.0.91 added.",2,3
08:49:50,"Worker 192.168.0.73 removed.",3,2
08:49:50,"Worker 192.168.0.91 removed.",2,1
08:50:26,"Worker 192.168.0.73 added.",1,2
08:50:30,"Worker 192.168.0.73 removed.",2,1
08:51:11,"Worker 192.168.0.73 added.",1,2
08:51:11,"Worker 192.168.0.91 added.",2,3
08:51:14,"Worker 192.168.0.73 removed.",3,2
08:51:14,"Worker 192.168.0.91 removed.",2,1
08:51:30,"Worker 192.168.0.73 added.",1,2
08:51:30,"Worker 192.168.0.91 added.",2,3
08:51:30,"Worker 192.168.0.93 added.",3,4
08:51:32,"Worker 192.168.0.73 removed.",4,3
08:51:32,"Worker 192.168.0.91 removed.",3,2
08:51:32,"Worker 192.168.0.93 removed.",2,1
08:51:50,"Worker 192.168.0.73 added.",1,2
08:51:50,"Worker 192.168.0.91 added.",2,3
08:51:50,"Worker 192.168.0.93 added.",3,4
08:52:00,"Worker 192.168.0.146 added.",4,5
08:52:10,"Worker 192.168.0.73 removed.",5,4
08:52:10,"Worker 192.168.0.91 removed.",4,3
08:52:10,"Worker 192.168.0.93 removed.",3,2
08:52:20,"Worker 192.168.0.146 removed.",2,1
08:52:49,"Worker 192.168.0.73 added.",1,2
08:52:49,"Worker 192.168.0.91 added.",2,3
08:52:52,"Worker 192.168.0.73 removed.",3,2
08:52:52,"Worker 192.168.0.91 removed.",2,1
08:53:24,"Worker 192.168.0.73 added.",1,2
08:53:24,"Worker 192.168.0.91 added.",2,3
08:53:27,"Worker 192.168.0.73 removed.",3,2
08:53:27,"Worker 192.168.0.91 removed.",2,1
08:54:01,"Worker 192.168.0.73 added.",1,2
08:54:01,"Worker 192.168.0.91 added.",2,3
08:54:01,"Worker 192.168.0.93 added.",3,4
08:54:04,"Worker 192.168.0.73 removed.",4,3
08:54:12,"Worker 192.168.0.73 added.",3,4
08:54:12,"Worker 192.168.0.73 added.",3,4
08:54:20,"Worker 192.168.0.91 removed.",3,2
08:54:30,"Worker 192.168.0.73 added.",2,3
08:54:30,"Worker 192.168.0.73 added.",2,3
08:54:40,"Worker 192.168.0.93 removed.",2,1
08:55:01,"Worker 192.168.0.73 added.",1,2
08:55:01,"Worker 192.168.0.73 added.",1,2
08:55:12,"Worker 192.168.0.91 added.",2,3
08:55:12,"Worker 192.168.0.93 added.",3,4
08:55:21,"Worker 192.168.0.73 removed.",4,3
08:55:21,"Worker 192.168.0.91 removed.",3,2
08:55:48,"Worker 192.168.0.73 added.",2,3
08:55:48,"Worker 192.168.0.91 added.",3,4
08:55:51,"Worker 192.168.0.73 removed.",4,3
08:55:51,"Worker 192.168.0.91 removed.",3,2
08:55:53,"Worker 192.168.0.93 removed.",2,1
08:56:07,"Worker 192.168.0.73 added.",1,2
08:56:12,"Worker 192.168.0.91 added.",2,3
08:56:12,"Worker 192.168.0.93 added.",3,4
08:56:12,"Worker 192.168.0.146 added.",4,5
08:56:20,"Worker 192.168.0.73 removed.",5,4
08:56:20,"Worker 192.168.0.91 removed.",4,3
08:56:30,"Worker 192.168.0.73 added.",3,4
08:56:30,"Worker 192.168.0.91 added.",4,5
08:56:40,"Worker 192.168.0.73 removed.",5,4
08:56:50,"Worker 192.168.0.91 removed.",4,3
08:57:00,"Worker 192.168.0.93 removed.",3,2
08:57:14,"Worker 192.168.0.146 removed.",2,1
08:57:40,"Worker 192.168.0.73 added.",1,2
08:57:40,"Worker 192.168.0.91 added.",2,3
08:57:44,"Worker 192.168.0.73 removed.",3,2
08:57:44,"Worker 192.168.0.91 removed.",2,1
08:58:26,"Worker 192.168.0.73 added.",1,2
08:58:28,"Worker 192.168.0.91 added.",2,3
08:58:28,"Worker 192.168.0.93 added.",3,4
08:58:28,"Worker 192.168.0.146 added.",4,5
08:58:31,"Worker 192.168.0.73 removed.",5,4
08:58:32,"Worker 192.168.0.91 removed.",4,3
08:58:40,"Worker 192.168.0.73 added.",3,4
08:58:50,"Worker 192.168.0.91 added.",4,5
08:58:50,"Worker 192.168.0.148 added.",5,6
08:58:50,"Worker 192.168.0.192 added.",6,7
08:59:00,"Worker 192.168.0.73 removed.",7,6
08:59:00,"Worker 192.168.0.91 removed.",6,5
08:59:10,"Worker 192.168.0.93 removed.",5,4
08:59:10,"Worker 192.168.0.146 removed.",4,3
08:59:20,"Worker 192.168.0.73 added.",3,4
08:59:20,"Worker 192.168.0.91 added.",4,5
08:59:30,"Worker 192.168.0.73 removed.",5,4
08:59:30,"Worker 192.168.0.91 removed.",4,3
08:59:30,"Worker 192.168.0.148 removed.",3,2
08:59:44,"Worker 192.168.0.73 added.",2,3
08:59:55,"Worker 192.168.0.91 added.",3,4
08:59:55,"Worker 192.168.0.93 added.",4,5
08:59:55,"Worker 192.168.0.146 added.",5,6
09:00:01,"Worker 192.168.0.73 removed.",6,5
09:00:01,"Worker 192.168.0.91 removed.",5,4
09:00:10,"Worker 192.168.0.93 removed.",4,3
09:00:10,"Worker 192.168.0.146 removed.",3,2
09:00:20,"Worker 192.168.0.192 removed.",2,1
09:00:40,"Worker 192.168.0.73 added.",1,2
09:00:40,"Worker 192.168.0.91 added.",2,3
09:00:50,"Worker 192.168.0.73 removed.",3,2
09:00:50,"Worker 192.168.0.91 removed.",2,1
09:01:00,"Worker 192.168.0.73 added.",1,2
09:01:10,"Worker 192.168.0.73 removed.",2,1
09:01:45,"Worker 192.168.0.73 added.",1,2
09:01:45,"Worker 192.168.0.91 added.",2,3
09:01:48,"Worker 192.168.0.93 added.",3,4
09:01:49,"Worker 192.168.0.146 added.",4,5
09:01:49,"Worker 192.168.0.148 added.",5,6
09:01:53,"Worker 192.168.0.73 removed.",6,5
09:01:53,"Worker 192.168.0.91 removed.",5,4
09:02:03,"Worker 192.168.0.93 removed.",4,3
09:02:10,"Worker 192.168.0.146 removed.",3,2
09:02:20,"Worker 192.168.0.148 removed.",2,1
09:02:30,"Worker 192.168.0.73 added.",1,2
09:02:30,"Worker 192.168.0.91 added.",2,3
09:02:30,"Worker 192.168.0.93 added.",3,4
09:02:40,"Worker 192.168.0.146 added.",4,5
09:02:50,"Worker 192.168.0.73 removed.",5,4
09:02:50,"Worker 192.168.0.91 removed.",4,3
09:03:00,"Worker 192.168.0.93 removed.",3,2
09:03:11,"Worker 192.168.0.73 added.",2,3
09:03:24,"Worker 192.168.0.73 removed.",3,2
09:03:40,"Worker 192.168.0.146 removed.",2,1
09:03:53,"Worker 192.168.0.73 added.",1,2
09:03:53,"Worker 192.168.0.91 added.",2,3
09:03:53,"Worker 192.168.0.93 added.",3,4
09:03:57,"Worker 192.168.0.146 added.",4,5
09:04:02,"Worker 192.168.0.148 added.",5,6
09:04:02,"Worker 192.168.0.192 added.",6,7
09:04:10,"Worker 192.168.0.220 added.",7,8
09:05:00,"Worker 192.168.0.73 removed.",8,7
09:05:00,"Worker 192.168.0.91 removed.",7,6
09:05:00,"Worker 192.168.0.93 removed.",6,5
09:05:10,"Worker 192.168.0.73 added.",5,6
09:05:10,"Worker 192.168.0.91 added.",6,7
09:05:20,"Worker 192.168.0.93 added.",7,8
09:05:30,"Worker 192.168.0.73 removed.",8,7
09:05:30,"Worker 192.168.0.91 removed.",7,6
09:05:40,"Worker 192.168.0.73 added.",6,7
09:05:40,"Worker 192.168.0.91 added.",7,8
09:05:50,"Worker 192.168.0.73 removed.",8,7
09:05:50,"Worker 192.168.0.91 removed.",7,6
09:06:00,"Worker 192.168.0.93 removed.",6,5
09:06:00,"Worker 192.168.0.146 removed.",5,4
09:06:10,"Worker 192.168.0.73 added.",4,5
09:06:10,"Worker 192.168.0.91 added.",5,6
09:06:20,"Worker 192.168.0.93 added.",6,7
09:06:20,"Worker 192.168.0.146 added.",7,8
09:06:30,"Worker 192.168.0.73 removed.",8,7
09:06:31,"Worker 192.168.0.91 removed.",7,6
09:06:31,"Worker 192.168.0.93 removed.",6,5
09:06:41,"Worker 192.168.0.73 added.",5,6
09:06:41,"Worker 192.168.0.91 added.",6,7
09:06:41,"Worker 192.168.0.93 added.",7,8
09:07:40,"Worker 192.168.0.73 removed.",8,7
09:07:40,"Worker 192.168.0.91 removed.",7,6
09:07:40,"Worker 192.168.0.93 removed.",6,5
09:07:50,"Worker 192.168.0.73 added.",5,6
09:07:50,"Worker 192.168.0.91 added.",6,7
09:07:51,"Worker 192.168.0.93 added.",7,8
09:08:11,"Worker 192.168.0.73 removed.",8,7
09:08:11,"Worker 192.168.0.91 removed.",7,6
09:08:21,"Worker 192.168.0.93 removed.",6,5
09:08:21,"Worker 192.168.0.146 removed.",5,4
09:08:21,"Worker 192.168.0.148 removed.",4,3
09:08:31,"Worker 192.168.0.192 removed.",3,2
09:08:40,"Worker 192.168.0.220 removed.",2,1
09:08:50,"Worker 192.168.0.73 added.",1,2
09:08:50,"Worker 192.168.0.91 added.",2,3
09:08:50,"Worker 192.168.0.93 added.",3,4
09:09:00,"Worker 192.168.0.73 removed.",4,3
09:09:00,"Worker 192.168.0.91 removed.",3,2
09:09:00,"Worker 192.168.0.93 removed.",2,1
09:09:10,"Worker 192.168.0.73 added.",1,2
09:09:20,"Worker 192.168.0.91 added.",2,3
09:09:30,"Worker 192.168.0.73 removed.",3,2
09:09:43,"Worker 192.168.0.91 removed.",2,1
09:10:17,"Worker 192.168.0.73 added.",1,2
09:10:20,"Worker 192.168.0.91 added.",2,3
09:10:23,"Worker 192.168.0.73 removed.",3,2
09:10:23,"Worker 192.168.0.91 removed.",2,1
09:10:51,"Worker 192.168.0.73 added.",1,2
09:10:51,"Worker 192.168.0.91 added.",2,3
09:10:55,"Worker 192.168.0.73 removed.",3,2
09:10:55,"Worker 192.168.0.91 removed.",2,1
09:11:08,"Worker 192.168.0.73 added.",1,2
09:11:12,"Worker 192.168.0.91 added.",2,3
09:11:20,"Worker 192.168.0.73 removed.",3,2
09:11:30,"Worker 192.168.0.91 removed.",2,1
09:11:40,"Worker 192.168.0.73 added.",1,2
09:11:40,"Worker 192.168.0.91 added.",2,3
09:11:50,"Worker 192.168.0.73 removed.",3,2
09:11:50,"Worker 192.168.0.91 removed.",2,1
09:12:01,"Worker 192.168.0.73 added.",1,2
