worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.170,07:06:30,07:06:3,49.378700000000016,31.05185,2,2.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:06:40,07:06:4,447.3687999999991,90.10392857142858,5,2.8,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:06:50,07:06:5,606.0723999999998,94.5621081081081,8,3.7,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:07:00,07:07:0,61.882999999999996,43.36493023255814,5,4.3,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:07:10,07:07:1,55.45304999999999,39.283423076923086,8,5.2,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:07:20,07:07:2,55.9717,36.795683333333315,7,6.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:07:30,07:07:3,65.31089999999996,36.446542857142866,4,7.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:07:40,07:07:4,53.397999999999996,36.01617105263157,7,7.6,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:07:50,07:07:5,57.99575,51.4885,9,8.6,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:08:00,07:08:0,52.81675,36.20528723404255,9,9.4,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:08:10,07:08:1,53.13984999999999,35.030224489795906,7,9.8,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:08:20,07:08:2,48.25944999999999,33.73251000000002,8,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:08:30,07:08:3,45.73905,34.08568999999999,9,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:08:40,07:08:4,48.8209,31.78428999999999,8,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:08:50,07:08:5,54.76104999999998,30.42694000000001,9,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:09:00,07:09:0,49.75029999999999,31.19348000000001,8,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:09:10,07:09:1,48.65515,32.31397000000002,9,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:09:20,07:09:2,45.20994999999999,30.63083999999999,9,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:09:30,07:09:3,44.62895,28.487129999999997,9,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:09:40,07:09:4,46.04175,30.927050000000005,9,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:09:50,07:09:5,46.212250000000004,30.960510000000003,6,10.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:10:00,07:10:0,48.251099999999994,31.83118749999998,3,11.2,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:10:10,07:10:1,48.352,28.261719008264464,2,12.1,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:10:20,07:10:2,42.953149999999994,28.122500000000002,2,13.2,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:10:30,07:10:3,47.184,27.705106382978723,2,14.1,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:10:40,07:10:4,43.4728,29.783228758169933,1,15.3,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:10:50,07:10:5,49.354600000000005,33.98487341772154,2,15.8,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:11:00,07:11:0,62.9675,33.64160233918128,4,17.1,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:11:10,07:11:1,55.9761,33.00863687150839,2,17.9,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:11:20,07:11:2,48.7206,32.20025789473686,4,19.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:11:31,07:11:3,56.85879999999996,31.019269035532986,3,19.7,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:11:40,07:11:4,50.73005,32.73034,6,20.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:11:50,07:11:5,67.69975,36.297034999999994,5,20.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:12:00,07:12:0,52.27385,30.878204999999983,3,20.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:12:10,07:12:1,50.513549999999995,31.575656249999994,6,19.2,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:12:20,07:12:2,68.55234999999999,32.62735353535353,3,19.8,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:12:30,07:12:3,44.623449999999984,28.538054999999996,4,20.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:12:40,07:12:4,42.0955,24.925889447236177,1,19.9,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:12:50,07:12:5,57.806,32.47982089552241,4,20.1,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:13:00,07:13:0,59.204049999999974,34.00477499999998,3,20.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:13:10,07:13:1,70.5212,36.73693908629442,4,19.7,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:13:20,07:13:2,50.92339999999999,33.84762857142858,2,21.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:13:30,07:13:3,55.49329999999996,29.0709128440367,1,21.8,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:13:40,07:13:4,37.033699999999996,25.184929824561408,1,22.8,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:13:50,07:13:5,49.298,29.13591701244811,1,24.1,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:14:00,07:14:0,69.6797,34.76867622950821,1,24.4,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:14:10,07:14:1,57.8288,34.89894071146245,1,25.3,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:14:20,07:14:2,52.30259999999999,31.500342007434913,1,26.9,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:14:30,07:14:3,65.68324999999999,35.60103703703703,3,27.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:14:40,07:14:4,107.972,47.6372527075812,1,27.7,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:14:50,07:14:5,76.5984,46.154925925925895,2,29.7,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:15:00,07:15:0,136.26659999999995,53.56249477351914,1,28.7,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:15:10,07:15:1,74.798,43.59050859106528,1,29.1,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:15:20,07:15:2,88.30434999999997,42.80298958333333,3,28.8,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:15:31,07:15:3,72.9451,46.30341806020067,4,29.9,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:15:40,07:15:4,70.4176,44.47879797979799,7,29.7,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:15:50,07:15:5,87.98570000000001,44.59356040268455,4,29.8,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:16:00,07:16:0,73.42934999999999,40.68507482993195,6,29.4,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:16:10,07:16:1,70.5385,40.711740000000006,8,30.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:16:20,07:16:2,63.589,33.45398006644516,9,30.1,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:16:30,07:16:3,55.5401,32.40234000000001,6,30.0,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
192.168.0.170,07:16:40,07:16:4,54.05664999999999,30.183983766233784,3,30.8,1.111111,98.0,1.444444,1.0,0.0,20.0,0.444444,1.111111,1.333333,9.777778,1.111111,3.666667,0.111111,1.111111,1.444444,1.0,943687.555556,61024.444444,91072.444444,81884.444444,680022.222222,0.0,64116.0,100.0,9.111111,9.111111,6.222222,9.111111,6.222222
