worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.6,20:06:50,20:06:5,98.15709999999997,65.32647290640391,2,20.3,34.0,36.9,63.0,0.0,0.0,0.0,0.0,2.4,2.0,19.6,1.0,7.4,0.0,1.0,2.4,0.5,1877704.0,157664.0,150110.8,113672.0,840930.8,0.0,458194.0,100.0,2485.8,2485.8,2600.6,2485.8,2600.7
192.168.0.6,20:07:01,20:07:0,545.89375,281.9464159292036,1,22.6,52.7,0.8,99.2,0.0,0.0,0.0,0.0,14.2,2.5,86.0,1.3,9.9,0.0,1.3,2.4,0.5,1879062.4,156305.6,150354.4,114058.4,841609.6,0.0,458200.0,100.0,2849.7,2849.7,5582.7,2849.7,5582.7
192.168.0.6,20:07:12,20:07:1,2100.1665,1443.9966153846158,1,23.4,52.4,0.3,99.7,0.0,0.0,0.0,0.0,0.5,2.2,12.8,1.0,7.6,0.1,1.0,1.8,0.3,1880806.4,154561.6,150837.2,113696.0,842298.4,0.0,458216.4,100.0,2939.3,2939.3,5749.5,2939.3,5749.7
192.168.0.6,20:07:20,20:07:2,2418.9292,685.9032529182887,4,25.7,36.8,29.9,70.0,0.0,0.0,0.0,0.0,0.5,1.7,10.8,0.9,6.6,0.2,0.9,1.6,0.2,1885536.8,149831.2,150972.4,113702.0,845689.6,0.0,458218.4,100.0,2156.7,2156.7,3612.7,2156.7,3613.1
192.168.0.6,20:07:30,20:07:3,96.709,76.68299335548178,5,30.1,24.1,56.8,43.2,0.0,0.0,0.0,0.0,1.8,2.0,18.4,0.7,6.9,0.1,0.7,1.5,0.3,1885600.0,149768.0,150911.6,113712.0,846281.6,0.0,458214.0,100.0,1562.6,1562.6,1595.8,1562.6,1595.9
192.168.0.6,20:07:42,20:07:4,1820.0298,690.6470321285142,1,24.9,55.6,0.4,99.6,0.0,0.0,0.0,0.0,16.2,2.3,94.1,0.5,7.1,0.1,0.5,1.0,0.2,1884715.2,150652.8,151070.0,113724.0,844968.0,0.0,458332.8,100.0,2968.3,2968.3,5581.3,2967.8,5580.8
192.168.0.6,20:07:50,20:07:5,2599.4116,620.3026245733793,3,29.3,46.7,14.9,85.1,0.0,0.0,0.0,0.0,6.8,1.8,41.6,0.4,3.6,0.0,0.4,1.6,0.5,1887151.2,148216.8,151164.4,113729.6,846885.2,0.0,458331.6,100.0,2673.1,2673.1,4096.0,2673.1,4096.3
192.168.0.6,20:08:00,20:08:0,91.05,70.61823809523804,4,39.9,37.7,31.9,68.0,0.0,0.0,0.0,0.0,3.0,2.2,24.0,0.5,4.9,0.0,0.5,1.0,0.4,1886723.2,148644.8,151096.0,113740.0,847042.4,0.0,458326.0,100.0,2055.3,2055.3,2674.7,2055.3,2674.8
192.168.0.6,20:08:10,20:08:1,177.49654999999996,103.02643717277492,2,38.2,51.8,5.6,94.4,0.0,0.0,0.0,0.0,0.7,2.4,15.2,1.0,6.9,0.1,1.0,1.5,0.3,1886426.8,148941.2,151140.8,113748.0,846457.6,0.0,458351.2,100.0,2884.3,2884.3,4846.2,2884.3,4846.3
192.168.0.6,20:08:21,20:08:2,125.00354999999999,82.97733068783073,2,37.8,47.4,16.8,83.2,0.0,0.0,0.0,0.0,15.8,2.2,90.2,0.9,5.3,0.1,0.9,1.2,0.4,1887028.0,148340.0,151185.6,113756.0,847054.4,0.0,458360.0,100.0,2339.5,2339.5,4571.2,2339.5,4571.2
192.168.0.6,20:08:30,20:08:3,259.5550999999999,110.02689972144849,2,35.9,46.3,16.7,83.3,0.0,0.0,0.0,0.0,9.1,2.0,52.9,0.9,5.4,0.1,0.9,1.0,0.3,1888190.4,147177.6,151202.8,113766.8,848376.8,0.0,458358.8,100.0,2253.3,2253.3,4400.2,2253.3,4400.3
192.168.0.6,20:08:40,20:08:4,96.90449999999996,58.197497206703886,2,35.8,47.5,15.2,84.8,0.0,0.0,0.0,0.0,2.2,4.5,33.6,0.7,8.2,0.1,0.7,2.0,0.7,1888758.4,146609.6,151259.2,113777.6,848898.0,0.0,458364.0,100.0,2336.0,2336.0,4569.5,2335.5,4569.1
192.168.0.6,20:08:50,20:08:5,93.25304999999996,57.011054487179486,2,31.2,45.7,19.4,80.6,0.0,0.0,0.0,0.0,0.5,2.1,12.8,0.9,7.8,0.1,0.9,2.2,0.4,1889667.2,145700.8,151281.2,113788.0,849382.8,0.0,458364.0,100.0,2650.6,2650.6,4009.8,2650.6,4009.9
192.168.0.6,20:09:00,20:09:0,110.09939999999997,61.18530976430978,2,29.7,40.3,25.0,74.8,0.0,0.0,0.0,0.0,15.8,2.1,91.2,1.0,9.7,0.0,1.0,2.2,0.4,1889675.2,145692.8,151343.2,113796.0,849720.8,0.0,458362.8,100.0,2578.3,2578.3,3856.6,2578.3,3856.7
192.168.0.6,20:09:10,20:09:1,100.30089999999994,57.86549498327765,2,29.9,41.8,25.4,74.6,0.0,0.0,0.0,0.0,8.5,2.9,54.8,0.9,10.3,0.0,0.9,2.2,0.3,1890681.6,144686.4,151385.6,113808.0,850157.6,0.0,458393.2,100.0,3016.2,3016.2,3807.4,3016.2,3807.5
192.168.0.6,20:09:20,20:09:2,79.3938,61.81728957528958,2,25.9,41.5,27.6,72.3,0.0,0.0,0.0,0.0,0.5,2.1,12.8,1.9,7.8,0.2,1.9,2.6,0.4,1890117.6,145250.4,151406.4,113816.0,850036.8,0.0,458392.8,100.0,1993.0,1993.0,3346.5,1993.0,3346.6
192.168.0.6,20:09:30,20:09:3,89.45429999999996,71.10547169811318,2,21.2,38.8,30.7,69.2,0.0,0.0,0.0,0.0,0.5,1.9,12.4,1.0,7.8,0.1,1.0,1.6,0.2,1891195.2,144172.8,151380.4,113824.0,850816.8,0.0,458394.0,100.0,2367.3,2367.3,2730.3,2367.3,2730.4
192.168.0.6,20:09:40,20:09:4,170.80699999999996,84.58938461538466,1,19.5,51.8,8.6,91.4,0.0,0.0,0.0,0.0,17.3,4.8,112.4,0.8,10.5,0.2,0.8,1.4,0.6,1891441.2,143926.8,151399.2,113836.0,851218.4,0.0,458521.6,100.0,2901.1,2901.1,4775.2,2900.6,4774.8
192.168.0.6,20:09:50,20:09:5,187.525,106.484167539267,1,19.1,52.7,6.9,93.1,0.0,0.0,0.0,0.0,9.5,2.7,57.2,1.0,9.4,0.1,1.0,1.4,0.3,1892169.2,143198.8,151397.2,113847.6,851761.6,0.0,458524.8,100.0,3072.5,3072.5,4907.5,3072.6,4907.6
192.168.0.6,20:10:00,20:10:0,158.4692,68.80898726114654,1,15.7,43.6,21.7,78.2,0.0,0.0,0.0,0.0,0.5,1.9,12.4,0.7,4.8,0.2,0.7,1.0,0.2,1892386.4,142981.6,151482.4,113860.0,851735.6,0.0,458531.6,100.0,2671.8,2671.8,4058.8,2671.7,4058.9
192.168.0.6,20:10:10,20:10:1,81.76284999999987,67.76532142857144,1,11.2,40.8,27.5,72.5,0.0,0.0,0.0,0.0,0.7,1.9,14.4,1.0,9.8,0.0,1.0,2.8,0.3,1892838.4,142529.6,151448.0,113872.0,852518.0,0.0,458553.6,100.0,2047.4,2047.4,2902.4,2047.4,2902.5
192.168.0.6,20:10:20,20:10:2,74.67809999999997,67.22752999999997,1,10.0,34.9,35.3,63.9,0.0,0.0,0.0,0.0,24.6,3.3,132.8,0.6,2.9,0.1,0.6,0.6,0.9,1892687.2,142680.8,151508.8,113888.0,852129.2,0.0,458541.2,100.0,2178.6,2178.6,2576.1,2178.6,2576.2
192.168.0.6,20:10:30,20:10:3,85.13665,69.16867,1,10.0,36.3,35.4,64.6,0.0,0.0,0.0,0.0,4.2,2.6,29.2,0.7,4.4,0.0,0.7,1.0,0.3,1893549.2,141818.8,151491.6,113900.0,853100.0,0.0,458541.6,100.0,2204.3,2204.3,2549.6,2204.3,2549.7
192.168.0.6,20:10:40,20:10:4,90.368,69.75754320987653,1,8.1,31.9,45.7,53.9,0.0,0.0,0.0,0.0,2.5,4.7,34.4,0.6,6.2,0.2,0.6,1.3,0.7,1893820.0,141548.0,151473.6,113908.0,853346.4,0.0,458545.6,100.0,2065.2,2065.2,2113.3,2064.7,2112.9
192.168.0.6,20:10:50,20:10:5,82.46599999999992,71.05803508771932,1,5.7,21.2,59.8,40.2,0.0,0.0,0.0,0.0,14.8,2.7,86.4,1.1,8.1,0.0,1.1,1.8,0.4,1894076.8,141291.2,151554.4,113916.0,853526.0,0.0,458552.4,100.0,1426.1,1426.1,1468.7,1426.1,1468.8
192.168.0.6,20:11:00,20:11:0,88.8338,69.94704,1,5.0,19.5,63.3,36.5,0.0,0.0,0.0,0.0,3.3,2.6,25.2,0.6,5.2,0.1,0.6,1.1,0.3,1894652.0,140716.0,151516.0,113928.0,853705.6,0.0,458676.0,100.0,1191.6,1191.6,1287.4,1191.6,1287.5
192.168.0.6,20:11:10,20:11:1,75.8082,70.52627999999999,1,5.0,21.0,63.2,36.6,0.0,0.0,0.0,0.0,7.4,2.3,45.5,0.6,4.9,0.1,0.6,1.0,0.3,1894529.6,140838.4,151503.6,113936.0,853756.0,0.0,458701.6,100.0,1255.5,1255.5,1278.3,1255.5,1278.4
192.168.0.6,20:11:20,20:11:2,88.35549999999989,74.81211428571429,1,3.5,15.3,72.7,27.1,0.0,0.0,0.0,0.0,0.6,2.2,13.2,1.1,8.2,0.0,1.1,2.2,0.3,1894648.0,140720.0,151481.2,113948.0,853696.4,0.0,458696.8,100.0,887.9,887.9,914.2,887.9,914.3
192.168.0.6,20:11:30,20:11:3,89.47800000000001,69.093,1,1.6,7.7,86.0,13.8,0.0,0.0,0.0,0.0,16.7,2.1,94.7,0.9,5.4,0.1,0.9,1.1,0.4,1894290.4,141077.6,151538.8,113959.6,853230.0,0.0,458689.2,100.0,402.2,402.2,414.3,402.2,414.4
192.168.0.6,20:11:40,20:11:4,84.10044999999998,70.26669999999999,1,1.0,9.2,85.7,13.9,0.0,0.0,0.0,0.0,2.5,4.3,33.6,0.9,7.3,0.1,0.9,1.9,0.7,1894320.8,141047.2,151576.8,113968.0,853440.0,0.0,458686.8,100.0,259.0,259.0,260.0,258.5,259.6
192.168.0.6,20:11:51,20:11:5,80.83989999999999,70.3297,1,1.0,8.6,87.1,12.7,0.0,0.0,0.0,0.0,7.6,2.2,46.1,0.9,6.9,0.2,0.9,1.6,0.3,1895528.4,139839.6,151646.0,114384.8,854574.8,0.0,458693.2,100.0,258.5,258.5,259.0,258.5,259.0
192.168.0.6,20:12:01,20:12:0,79.7408,67.69014285714287,1,0.7,4.8,92.0,7.6,0.0,0.0,0.0,0.0,0.5,2.1,12.4,1.8,7.4,0.2,1.8,2.4,0.4,1894224.8,141143.2,151572.0,113984.0,853342.0,0.0,458694.0,100.0,189.5,189.5,188.8,189.5,188.9
192.168.0.6,20:12:14,20:12:1,72.04845,71.12549999999999,1,0.2,1.7,97.6,2.3,0.0,0.0,0.0,0.0,0.7,2.2,13.6,0.9,6.2,0.1,0.9,1.6,0.3,1891963.2,143404.8,151540.4,113996.0,851384.4,0.0,458722.0,100.0,26.6,26.6,26.8,26.6,26.8
